PRO.6.17	гьереси нисоцас миц,
PRO.6.17	багьана-аьйиб гаьчӀел гьеᵸ къе̄ мегьцас ко̄да,
PRO.6.18	чикейо къас гаьгьийо йакӀо,
PRO.6.18	кешлъи йовал чӀанабагъоцас хаьба̄,
PRO.6.19	сидилъ гьоᵸсо йеᵸхенна гьереси нисоцас отӀолаги-нуьъ,
PRO.6.19	гьула̄зу исна̄ъ эᵸдо даьъба-йаьже йогьцас сукӀона.
PRO.6.20	Йе дие оьжо, абос амро-насигьат цӀуми бова,
PRO.6.20	ийос нисо̄на йова.
PRO.6.21	Вагьли къацӀцӀо ми нитоназу йакӀкьа йохна йечаннейа,
PRO.6.21	билъалъна йеᵸхенна йечаннейа.
PRO.6.22	Ми на̄ди эᵸкьедана, гьолълъо гьино йегалца дул,
PRO.6.22	утӀал эᵸкьейаъна гьолълъо ми цӀуми о̄с,
PRO.6.22	милӀалъсо лъуьълӀона муьгъатта̄на гьоло дӯгъой бикълаше-хъогьна бахъца.
PRO.6.23	Вагьло амрона – лампа гей,
PRO.6.23	насигьатна – нур гей,
PRO.6.23	аᵸкъло-малъила кантӀизи о̄йолъина – чӀаголъилас гьино гей.
PRO.6.24	Чикейа йоᵸтӀолацала аьдамликьасна,
PRO.6.24	сукӀола миц бихха ахъхъакьасна
PRO.6.24	цӀуми о̄с ми гьолло.
PRO.6.25	Гьолълъола берцинлъилад йакӀо йагъал йеᵸйла̄къа ми,
PRO.6.25	гьолълъо гьаьй йаькьенналӀона
PRO.6.25	гьолълъогъой муьгъалӀна эᵸкьа̄къа.
PRO.6.26	КӀаьйлӀочала ийодда̄ла аьдамли ми баьба-хокӀалиъис маьгьрум о̄с,
PRO.6.26	сукӀола ахъхъалӀо нисода, дул хирияб дибо оьмро бугъолца!
PRO.6.27	ЦӀо милъинаъ гулда, мухун йекӀечӀе гьихлъосди?
PRO.6.28	Гъадрилакьа кьодолакьа̄ эᵸкье-го̄вас хаьба̄ йеᵸйакӀечӀе гьихбалъосди?
PRO.6.29	СукӀола ахъхъадой гьицакийона,
PRO.6.29	гьолълъол ко̄ йеᵸхелло сукӀона
PRO.6.29	тамбигьлиъис тиса уьᵸхаъаш.
PRO.6.30	Нукона гьихлъоваъ гьинис оᵸх йоцӀаллъид жо йуᵸцодана,
PRO.6.30	гигьлагина вагьла̄ нуькучӀ оваъас.
PRO.6.31	Амма гигьликьа иᵸхъона муьгъатта̄,
PRO.6.31	алӀовахна йуьᵸкъонна йоцӀал нуцӀос гьолцо,
PRO.6.31	билӀоъ гаьгьийо-гаьччона нилӀал нуцӀос.
PRO.6.32	СукӀола ахъхъагъой кӀаьйлӀоцас сукӀо – аᵸкъло гаьччо сукӀо гей.
PRO.6.32	Гьолцо гьинис оьмро бугъолца.
PRO.6.33	Аькьенна икьейолъина, рогьо-ницна насибаб гей гьолцол.
PRO.6.33	Гьаькъирлъина нитоназу кьодос йеᵸкьаъас гьолцокьас.
PRO.6.34	ГьоглӀола бетӀергьаллис шаклъина чикейа симас боцӀийо бахъца,
PRO.6.34	къисас бокчицала водиъ гьолцол гургьел-рагьмона боваъас.
PRO.6.35	Ласо тели окко-месед нилӀдана, гьолцо гьули йохаъас,
PRO.6.35	лади тели сайгъатла ми йа̄къодана, дӯкьа гьули гургьизи ахъаъас.
PRO.7.1	Йе дие оьжо, дие йаьжбо аьᵸдалаъ йеᵸйагьа,
PRO.7.1	гьулазу дие амро-насигьатна ми дибола йакӀиъ йоваха.
PRO.7.2	Дие амро-насигьат цӀуми богьда, ми чӀаго гьихлъос.
PRO.7.2	До малъзи йо̄йо жона гьаьъаш наьницой цӀуми йова.
PRO.7.3	Дибола зокьла̄лъ йеᵸйахела гьолло̄л,
PRO.7.3	йакӀила лӀиба̄кьа чахна йечабаннейа гьолло̄л.
PRO.7.4	Аᵸкъиллъилахъа ми ниса, ми дие иси гейлӀо нисона,
PRO.7.4	аᵸкълолахъа ниса дие хирияблӀо нисона.
PRO.7.5	Аᵸкъиллъила цӀуми о̄с ми сукӀола ахъакьасна,
PRO.7.5	гьолълъола бихха мицакьасна.
PRO.7.6	Гьаᵸкъкъас до жугъуъкьа̄ говацӀос зукъойо.
PRO.7.6	До жугъуъла килла̄ъкьа̄ гиса говацӀойо.
PRO.7.7	Дил эга̄йо аьнтабла оьлохъалла̄ъ эᵸдо
PRO.7.7	гьоᵸс аᵸкъло гаьччо оьлохъан.
PRO.7.8	Гьоᵸс сукӀола ахъала билӀогъа аьᵸйда̄кьа̄
PRO.7.8	къатӀ багъона эᵸкьецас зукъойо гьули.
PRO.7.9	Бохъ тӀикейо, марчӀокӀолъийо, нишекийо.
PRO.7.10	Гьула гьолцол данде гисакна гигьцас гей
PRO.7.10	кӀаьйлӀочала̄ш лъицӀо лъичӀейо,
PRO.7.10	сагьирлъи йакӀиъ гаьгьийо аьдам.
PRO.7.11	Хъуй-гьай тели богьцас,
PRO.7.11	гьула̄зу жу йохал йогъо гаьччо аьдам гей гьоло.
PRO.7.11	БилӀогъа гьоло нигъади-судийа̄ъ йахъаъас.
PRO.7.12	Гьаᵸкъкъа гисакна,
PRO.7.12	будакӀаллиъ йеᵸкьена,
PRO.7.12	шибаб букьакьа гьино йохна йечена йахъца гьоло.
PRO.7.13	Гьула къази огьна охийо гьолълъо гьули оьлохъан,
PRO.7.13	гьолцол баъда̄л йуьᵸхолъийо,
PRO.7.13	матӀаъ ниц гаьчӀел нисойо гьолълъо:
PRO.7.14	«До жейса къурбан мухоллийо,
PRO.7.14	гьолълъос хона гей билӀогъа.
PRO.7.14	Вагьла̄ дие назру тӀубази бо̄йо до жейса.
PRO.7.15	Вагьалълъобза до дӯгъой муьгъалӀ гӣйо,
PRO.7.15	ми иᵸзал гисакийо.
PRO.7.15	Гьула иᵸхъойо ми дил.
PRO.7.16	БекӀейа говатона,
PRO.7.16	Мисрийаллиъис
PRO.7.16	къачӀази богьна гей до дие мукӀол.
PRO.7.17	Мирраялис, алойлис, гьула̄зу дарчинлис
PRO.7.17	йовагьийо до мукӀолаъ.
PRO.7.18	Эᵸдок, хискьакцал иле рокьилас кеп йокчал,
PRO.7.18	рокьилала эᵸхеъ лъийабацӀал.
PRO.7.19	Дие бетӀергьан билӀогъа гаьъа.
PRO.7.19	ЦӀихода̄ сапарлиъ эᵸкьена гьули.
PRO.7.20	Окколас боцӀийо кисана къацӀо бежена,
PRO.7.20	боцо балӀо биццал кьа̄ь оᵸкъаъас гьули».
PRO.7.21	ГьоглӀола сикӀаъкьа̄ гувагьцала вагьаллийа̄ ругьунабла йаьжла̄ йакӀо йагъойо гьолцос,
PRO.7.21	бихха мицад ко̄ъ окчийо гьолълъо гьули.
PRO.7.22	Вагьаллиъисзу гьолълъогъой муьгъалӀ эᵸкьейо гьули оьлохъан.
PRO.7.22	Эᵸкьейо, мухал бежеллицас оᵸсцой.
PRO.7.22	Эᵸкьейо, жу бохал гулла къорлил данде билъо мекьейаъцой.
PRO.7.23	Йикьейа цӀулали пийтӀи аьᵸгькӀис гьолълъо билъолис.
PRO.7.23	Хеллис къор гаьгьийолъи йикъечӀе,
PRO.7.23	гьинил къӣ гулла мицаъ эдеъзи бахъийо мигьнацой эᵸкьейо гьули.
PRO.7.24	Гьаᵸже, дие оьжда, миже дӣхъа энекзи ба̄хъ,
PRO.7.24	диела сикӀаъкьа̄ гувагьцала йаьжла̄хъа энекзи ба̄хъ.
PRO.7.25	Мизос йакӀода гьолълъола гьид кьисаба̄къала,
PRO.7.25	гьолълъола гьинолкьалкьа̄ мекье-гува̄къа миже.
PRO.7.26	Лади сукӀо угъолло,
PRO.7.26	гьолълъо бийакьейа̄на йилӀа тели гей!
PRO.7.27	Гьолълъола билӀоъ гей журжагьлиъ бейажецас гьино,
PRO.7.27	гьолълъола гьинокьалакьа̄ бейажеш бувагъова̄с агьло гаьгьийа мицаъ.
PRO.8.1	Аᵸкъиллъи гаьъади илӀелацас,
PRO.8.1	аᵸкълола гаьъади аьгьи богьцас?
PRO.8.2	Гьинолила гомдийа мицакьана йечена,
PRO.8.2	гьула̄зу гьинода йийаццала мица̄кьана йечена гей гьули аᵸкъиллъи.
PRO.8.3	Шагьарлила кавлидойна йечена,
PRO.8.3	шибаб билӀола маьгьакьана йечена илӀелацас гей гьули:
PRO.8.4	«Мизохъа̄ъ, аьдамла до илӀелацас гей,
PRO.8.4	къацӀцӀо халкъилахъа̄ъ до гьокӀ йагъоцас гей!
PRO.8.5	Йе жагьилабла аьдамла, мизол илмо-лъай бокӀола!
PRO.8.5	Йе аьбдалла, дие аᵸкъло боха!
PRO.8.6	Дӣхъа энекзи ба̄хъ миже,
PRO.8.6	пайда гаьгьийо жо нисаллӀона гей до мизохъа,
PRO.8.6	битӀараб жо нисал дил сикӀо йеᵸгьелал йатӀна гей.
PRO.8.7	Боважаъцас йаьже гуваъас диела сикӀаъкьа̄,
PRO.8.7	гьересина гей диела сикӀал сурукъаб жо.
PRO.8.8	Диела сикӀаъкьа̄ гувагьийа̄ йаьжбо битӀарабла йа̄хъца.
PRO.8.8	Гьиллана, мекълъи-тӀекълъина йахъаъас гьолло йаьжла̄ъ.
PRO.8.9	Биджи йахъцала сукӀол битӀарабла йаьжбо гей вагьалло̄л,
PRO.8.9	лъай гаьгьийа̄л ритӀухъаблана гей.
PRO.8.10	Окко-меседлила мицаъ дие аᵸкъло-малъи миза,
PRO.8.10	цӀудда меседлила мицаъ дие илмо-лъай тӀалаб бова.
PRO.8.11	Жавгьар-якъутлигъана кӀетӀо гей до,
PRO.8.11	гьула̄зу дул йатӀийосинаб жона дил данде йоᵸкъойхъаъас.
PRO.8.12	До гей аᵸкъиллъи. Дӣъ гей цӀодорлъина,
PRO.8.12	гьула̄зу дие илмо-лъайна гикьа мокъойо гей.
PRO.8.13	БетӀергьан Аллагьлихъа гьичӀейолъи – вагьли йахъца кешлъи йатӀеэшлъи.
PRO.8.13	Дил – аᵸкъиллъилал – йатӀаъцас жо гей букъо аьмал бо̄йолъи,
PRO.8.13	гьула̄зу кешлъиладойс гьинона, йоᵸтӀолацас сикӀона.
PRO.8.14	Аᵸкъло нилӀнана бахъца дӣхъа, комак богьнана бахъца дӣхъа.
PRO.8.14	Дӣъ аᵸкъло-насигьатна гей, дӣъ къуват-гучна гей.
PRO.8.15	Дӣъкьа̄ъйа̄ъ пача̄ гьидес ханлъи йо̄с,
PRO.8.15	гьаькимла̄ битӀараб гьоькмо бо̄с.
PRO.8.16	Дӣъкьа̄ъйа̄ъ халла̄ ханлъи йо̄с,
PRO.8.16	къацӀцӀола наибла̄ ритӀухъаб гьоькмона бо̄с.
PRO.8.17	До йаццала̄л динна ба̄цца,
PRO.8.17	до йиᵸзал муьхобалъийа̄л йиᵸхъос до!
PRO.8.18	Дӣкьа̄ йиᵸхъос бечелъина къадро-къиматна,
PRO.8.18	гьоᵸсна болъаъцас боцӀи-ризкъина, кӀетӀо бетӀербахъина.
PRO.8.19	Дӣкьа̄ йиᵸхъоцас жо цӀудда меседлигъана кӀетӀо гей,
PRO.8.19	дӣкьа̄ йахъцас жо окко-меседлигъа кӀетӀо гей.
PRO.8.20	До йеᵸкьеш ритӀухълъилала гьидкьа̄,
PRO.8.20	ритӀухъабли гьоькмолала гьидкьа̄.
PRO.8.21	До йатӀийа̄л нилӀал бечелъина гей дие,
PRO.8.21	гьоллос гъамасбана до хазиналис йовацӀилца.
PRO.8.22	Бишун аьᵸйдда̄ до йо̄йо БетӀергьалли,
PRO.8.22	йилӀа аьᵸйда̄ла замалла̄ъзу зукъойо до.
PRO.8.23	Лъингъана аьᵸйда̄ – гьинила замаллиъ йахъийо до,
PRO.8.23	дунийал бахъал аьᵸйда̄жу бижжи йахъна.
PRO.8.24	До йахъийа мехлаъ, ралъадба зувакъеэш,
PRO.8.24	лъи тели гаьгьийа̄ эᵸхейа зувакъеэш.
PRO.8.25	Ма̄ьда-бизода йа̄хъал аьᵸйда̄ до йахъна.
PRO.8.26	Ракьна, гьулиъ муькъо-бохна,
PRO.8.26	мицас аьᵸйдда̄ш къакъа̄на БетӀергьалли йа̄хълал аьᵸйда̄ зукъойо до.
PRO.8.27	Гьолцо гьаса гувалцалаъ, до гьулиъ зукъойо.
PRO.8.27	Аьᵸйдда̄ ралъадбакьа вагьдо дунийал бахълал маче мизцалаъ,
