GEN.1.1	In the beginning God created the heavens and the earth. 
GEN.38.4	Then she conceived again and bore a son and named him Onan. 
GEN.38.5	She bore still another son and named him Shelah; and it was at Chezib that she bore him.
GEN.38.6	Now Judah took a wife for Er his firstborn, and her name 
GEN.38.7	But Er, Judah’s firstborn, was evil in the sight of the L
GEN.38.8	Then Judah said to Onan, “Go in to your brother’s wife, and perform your duty as a brother-in-law to her, and raise up offspring for your brother.” 
GEN.38.9	Onan knew that the offspring would not be his; so when he went in to his brother’s wife, he wasted his seed on the ground in order not to give offspring to his brother. 
GEN.38.10	But what he did was displeasing in the sight of the L
GEN.38.11	Then Judah said to his daughter-in-law Tamar, “Remain a widow in your father’s house until my son Shelah grows up”; for he thought, “
GEN.38.12	Now after a considerable time Shua’s daughter, the wife of Judah, died; and when the time of mourning was ended, Judah went up to his sheepshearers at Timnah, he and his friend Hirah the Adullamite. 
GEN.38.13	It was told to Tamar, “Behold, your father-in-law is going up to Timnah to shear his sheep.” 
GEN.38.14	So she removed her widow’s garments and covered 
GEN.38.15	When Judah saw her, he thought she 
GEN.38.16	So he turned aside to her by the road, and said, “Here now, let me come in to you”; for he did not know that she was his daughter-in-law. And she said, “What will you give me, that you may come in to me?” 
GEN.38.17	He said, therefore, “I will send you a young goat from the flock.” She said, moreover, “Will you give a pledge until you send 
GEN.38.18	He said, “What pledge shall I give you?” And she said, “Your seal and your cord, and your staff that is in your hand.” So he gave 
GEN.38.19	Then she arose and departed, and removed her veil and put on her widow’s garments.
GEN.38.20	When Judah sent the young goat by his friend the Adullamite, to receive the pledge from the woman’s hand, he did not find her. 
GEN.38.21	He asked the men of her place, saying, “Where is the temple prostitute who was by the road at Enaim?” But they said, “There has been no temple prostitute here.” 
GEN.38.22	So he returned to Judah, and said, “I did not find her; and furthermore, the men of the place said, ‘There has been no temple prostitute here.’ ” 
GEN.38.23	Then Judah said, “Let her keep them, otherwise we will become a laughingstock. After all, I sent this young goat, but you did not find her.”
GEN.38.24	Now it was about three months later that Judah was informed, “Your daughter-in-law Tamar has played the harlot, and behold, she is also with child by harlotry.” Then Judah said, “Bring her out and let her be burned!” 
GEN.38.25	It was while she was being brought out that she sent to her father-in-law, saying, “I am with child by the man to whom these things belong.” And she said, “Please examine and see, whose signet ring and cords and staff are these?” 
GEN.38.26	Judah recognized 
GEN.38.27	It came about at the time she was giving birth, that behold, there were twins in her womb. 
GEN.38.28	Moreover, it took place while she was giving birth, one put out a hand, and the midwife took and tied a scarlet 
GEN.38.29	But it came about as he drew back his hand, that behold, his brother came out. Then she said, “What a breach you have made for yourself!” So he was named 
GEN.38.30	Afterward his brother came out who had the scarlet 
GEN.39.1	Now Joseph had been taken down to Egypt; and Potiphar, an Egyptian officer of Pharaoh, the captain of the bodyguard, bought him from the Ishmaelites, who had taken him down there. 
GEN.39.2	The L
GEN.39.3	Now his master saw that the L
GEN.39.4	So Joseph found favor in his sight and became his personal servant; and he made him overseer over his house, and all that he owned he put in his charge. 
GEN.39.5	It came about that from the time he made him overseer in his house and over all that he owned, the L
GEN.39.6	So he left everything he owned in Joseph’s charge; and with him 
GEN.39.7	It came about after these events that his master’s wife looked with desire at Joseph, and she said, “Lie with me.” 
GEN.39.8	But he refused and said to his master’s wife, “Behold, with me 
GEN.39.9	There is no one greater in this house than I, and he has withheld nothing from me except you, because you are his wife. How then could I do this great evil and sin against God?” 
GEN.39.10	As she spoke to Joseph day after day, he did not listen to her to lie beside her 
GEN.39.11	Now it happened one day that he went into the house to do his work, and none of the men of the household was there inside. 
GEN.39.12	She caught him by his garment, saying, “Lie with me!” And he left his garment in her hand and fled, and went outside. 
GEN.39.13	When she saw that he had left his garment in her hand and had fled outside, 
GEN.39.14	she called to the men of her household and said to them, “See, he has brought in a Hebrew to us to make sport of us; he came in to me to lie with me, and I screamed. 
GEN.39.15	When he heard that I raised my voice and 
GEN.39.16	So she left his garment beside her until his master came home. 
GEN.39.17	Then she spoke to him with these words, “The Hebrew slave, whom you brought to us, came in to me to make sport of me; 
GEN.39.18	and as I raised my voice and screamed, he left his garment beside me and fled outside.”
GEN.39.19	Now when his master heard the words of his wife, which she spoke to him, saying, “This is what your slave did to me,” his anger burned. 
GEN.39.20	So Joseph’s master took him and put him into the jail, the place where the king’s prisoners were confined; and he was there in the jail. 
GEN.39.21	But the L
GEN.39.22	The chief jailer committed to Joseph’s charge all the prisoners who were in the jail; so that whatever was done there, he was responsible 
GEN.39.23	The chief jailer did not supervise anything under Joseph’s charge because the L
GEN.40.1	Then it came about after these things, the cupbearer and the baker for the king of Egypt offended their lord, the king of Egypt. 
GEN.40.2	Pharaoh was furious with his two officials, the chief cupbearer and the chief baker. 
GEN.40.3	So he put them in confinement in the house of the captain of the bodyguard, in the jail, the 
GEN.40.4	The captain of the bodyguard put Joseph in charge of them, and he took care of them; and they were in confinement for some time. 
GEN.40.5	Then the cupbearer and the baker for the king of Egypt, who were confined in jail, both had a dream the same night, each man with his 
GEN.40.6	When Joseph came to them in the morning and observed them, behold, they were dejected. 
GEN.40.7	He asked Pharaoh’s officials who were with him in confinement in his master’s house, “Why are your faces so sad today?” 
GEN.40.8	Then they said to him, “We have had a dream and there is no one to interpret it.” Then Joseph said to them, “Do not interpretations belong to God? Tell 
GEN.40.9	So the chief cupbearer told his dream to Joseph, and said to him, “In my dream, behold, 
GEN.40.10	and on the vine 
GEN.40.11	Now Pharaoh’s cup was in my hand; so I took the grapes and squeezed them into Pharaoh’s cup, and I put the cup into Pharaoh’s hand.” 
GEN.40.12	Then Joseph said to him, “This is the interpretation of it: the three branches are three days; 
GEN.40.13	within three more days Pharaoh will 
GEN.40.14	Only keep me in mind when it goes well with you, and please do me a kindness by mentioning me to Pharaoh and get me out of this house. 
GEN.40.15	For I was in fact kidnapped from the land of the Hebrews, and even here I have done nothing that they should have put me into the dungeon.”
GEN.40.16	When the chief baker saw that he had interpreted favorably, he said to Joseph, “I also 
GEN.40.17	and in the top basket 
GEN.40.18	Then Joseph answered and said, “This is its interpretation: the three baskets are three days; 
GEN.40.19	within three more days Pharaoh will lift up your head from you and will hang you on a tree, and the birds will eat your flesh off you.”
GEN.40.20	Thus it came about on the third day, 
GEN.40.21	He restored the chief cupbearer to his office, and he put the cup into Pharaoh’s hand; 
GEN.40.22	but he hanged the chief baker, just as Joseph had interpreted to them. 
GEN.40.23	Yet the chief cupbearer did not remember Joseph, but forgot him.
GEN.41.1	Now it happened at the end of two full years that Pharaoh had a dream, and behold, he was standing by the Nile. 
GEN.41.2	And lo, from the Nile there came up seven cows, sleek and fat; and they grazed in the marsh grass. 
GEN.41.3	Then behold, seven other cows came up after them from the Nile, ugly and gaunt, and they stood by the 
GEN.41.4	The ugly and gaunt cows ate up the seven sleek and fat cows. Then Pharaoh awoke. 
GEN.41.5	He fell asleep and dreamed a second time; and behold, seven ears of grain came up on a single stalk, plump and good. 
GEN.41.6	Then behold, seven ears, thin and scorched by the east wind, sprouted up after them. 
GEN.41.7	The thin ears swallowed up the seven plump and full ears. Then Pharaoh awoke, and behold, 
GEN.41.8	Now in the morning his spirit was troubled, so he sent and called for all the magicians of Egypt, and all its wise men. And Pharaoh told them his dreams, but there was no one who could interpret them to Pharaoh.
