GEN.1.1	In the beginning God created the heavens and the earth. 
LEV.24.22	You are to have one standard of justice for the outsider as well as the native-born, for I am 
LEV.24.23	So Moses spoke to 
LEV.25.1	Then 
LEV.25.2	“Speak to 
LEV.25.3	For six years you may sow your field and for six years you may prune your vineyard and gather in its fruits. 
LEV.25.4	But in the seventh year there is to be a 
LEV.25.5	You are not to reap what grows by itself during your harvest nor gather the grapes of your untended vine. It is to be a year of 
LEV.25.6	Whatever the 
LEV.25.7	Even for your livestock and for the animals that are in your land—all its increase will be enough food. 
LEV.25.8	“You are to count off seven 
LEV.25.9	Then on the tenth day of the seventh month, on 
LEV.25.10	You are to make the fiftieth year holy, and proclaim liberty throughout the land to all its inhabitants. It is to be a Jubilee to you, when each of you is to return to his own property and each of you is to return to his family. 
LEV.25.11	That fiftieth year will be your Jubilee. You are not to sow, or reap that which grows by itself, or gather from the untended vines. 
LEV.25.12	Since it is a Jubilee, it is to be holy to you. You will eat from its increase out of the field. 
LEV.25.13	“In this Year of Jubilee each of you will return to his property. 
LEV.25.14	“If you sell anything to your neighbor or buy from your neighbor, you are not to wrong one another. 
LEV.25.15	Corresponding to the number of years after the Jubilee you are to purchase land from your neighbor’s hand. He is to sell it to you based on the number of years of crops. 
LEV.25.16	In proportion to the extent of years you may increase its price, or decrease its price in proportion to the fewness of years, because he is selling a number of harvests to you. 
LEV.25.17	You are not to cheat one another, but fear your God, for I am 
LEV.25.18	“Therefore you are to keep My statutes and observe My ordinances, and carry them out, so that you may live securely in the land. 
LEV.25.19	Then the land will yield its fruit, and you may eat your fill and live there in safety. 
LEV.25.20	Now if you ask: What are we to eat during the seventh year if, see, we are not to sow, nor gather in our increase? 
LEV.25.21	Now I will command My blessing to you in the sixth year, so that it will yield a harvest sufficient for three years. 
LEV.25.22	When you sow during the eighth year, you will still be eating the old, stored harvest until the harvest of the ninth year comes in. 
LEV.25.23	“Moreover, the land is not to be sold ­permanently, because the land is Mine. For you are sojourners with Me. 
LEV.25.24	For any land you possess, you are to provide for redemption of the land. 
LEV.25.25	“If your brother becomes poor and sells some of his property, then his nearest kinsman may come and redeem what his brother has sold. 
LEV.25.26	If a man has no kinsman-redeemer, but he himself recovers and finds sufficient means to redeem it, 
LEV.25.27	then let him reckon the years since its sale and restore the surplus to the man to whom he sold it. Then he will return to his property. 
LEV.25.28	But if he is not able to get it back for himself, then what he has sold is to remain in the hand of the one who has bought it until the Year of Jubilee. Then in the Jubilee it shall be released, so he may return to his property. 
LEV.25.29	“If a man sells a house in a walled city, then he may redeem it within a whole year after it has been sold. For a full year he has the right of redemption. 
LEV.25.30	But if it is not redeemed within the space of a full year, then the house that is in the walled city will belong permanently to the one who bought it throughout his generations. It will not be released in the Jubilee. 
LEV.25.31	But the houses of the villages that have no wall around them are to be considered as open country. They have redemption rights and are to be released in the Jubilee. 
LEV.25.32	“But as for the towns of the Levites, the Levites may have a permanent right of redemption for the houses in the towns of their possession. 
LEV.25.33	The Levites may redeem a house sold in the town of its possession. Also it shall be released in the Jubilee, for the houses of the Levitical towns are their possession among 
LEV.25.34	But the fields in the pasturelands of their cities may not be sold, for it is their permanent possession. 
LEV.25.35	“If your brother has become poor and his hand cannot support himself among you, then you are to uphold him. He may live with you like an outsider or a temporary resident. 
LEV.25.36	Take no excessive interest from him, but fear your God, so that your brother can live with you. 
LEV.25.37	You are not to lend him your money at interest, nor give him your food for profit. 
LEV.25.38	I am 
LEV.25.39	“If your brother has grown poor among you and sells himself to you, you must not subject him to slave labor. 
LEV.25.40	Let him stay with you as a hired worker or as a temporary resident. He will work for you until the Year of Jubilee, 
LEV.25.41	then he is to be released from you—he and his children with him—and may return to his own family and to the property of his fathers. 
LEV.25.42	For they are My servants, whom I brought out of the land of Egypt. They are not to be sold in a slave sale. 
LEV.25.43	You are not to rule over him with harshness, but fear your God. 
LEV.25.44	“As for your male and female slaves whom you may acquire out of the nations that are around you—from them you may buy male and female slaves. 
LEV.25.45	You may also acquire from among the children of the foreigners dwelling among you, as well as from their families who are with you—those born in your land—they may also become your property. 
LEV.25.46	You may also leave them an inheritance for your children after you, to receive as a possession. These may become your slaves permanently. But over your brothers, 
LEV.25.47	“If an outsider or sojourner with you becomes rich, while your brother beside him has become poor and sells himself to the outsider dwelling among you or to a member of the outsider’s family, 
LEV.25.48	after he is sold he may be redeemed. One of his brothers may redeem him, 
LEV.25.49	or his uncle or his uncle’s son may redeem him, or anyone who is a close relative to him from his family may also redeem him. Or if he has grown rich, he may redeem himself. 
LEV.25.50	He is to calculate with the one who bought him, from the year that he sold himself to the Year of Jubilee, and the price of his sale will be in proportion to the number of years. Like the days of a hired worker it will be with him. 
LEV.25.51	If there are still many years, in proportion to those he is to reimburse the price of his redemption from his purchase price. 
LEV.25.52	If there remain only a few years until the Year of Jubilee, then he shall calculate with him in proportion to his years of service he is to reimburse the price of his redemption. 
LEV.25.53	He will stay with him as a hired worker, year by year. But he is not to rule with harshness over him in your sight. 
LEV.25.54	Even if he is not redeemed by these means, then he will still be released in the Year of Jubilee—he and his children with him. 
LEV.25.55	For 
LEV.26.1	“You are not to make idols for yourselves, nor raise up an engraved image or a standing-stone, or place any carved stone in your land to bow down to it. For I am 
LEV.26.2	“You are to keep My 
LEV.26.3	“If you walk in My statutes, keep My 
LEV.26.4	then I will give you rains in their season, the land will yield its crops, and the trees of the field will yield their fruit. 
LEV.26.5	Your threshing will last until grape gathering, the grape gathering will last until the sowing time, you will eat your bread to the full, and live securely in your land. 
LEV.26.6	“I will bring 
LEV.26.7	You will chase your enemies and they will fall before you by the sword. 
LEV.26.8	Five of you will chase 100 and 100 of you will chase 10,000, and your enemies will fall by the sword before you. 
LEV.26.9	“I will turn toward you, make you fruitful and multiply you, and I will confirm My covenant with you. 
LEV.26.10	You will eat the old harvest and clear out the old because of the new. 
