PRO.1.1	 Прыповесьці Салямона, сына Давіда, валадара Ізраіля,
PRO.10.22	 Дабраславенства ГОСПАДАВА, яно ўзбагачае, і смутку з сабою не прыносіць.
PRO.10.23	 Радасьць для дурня — учынкі ганебныя, а для чалавека разумнага — мудрасьць.
PRO.10.24	 Тое, чаго баіцца бязбожнік, прыйдзе на яго, а прагненьні праведных споўняцца.
PRO.10.25	 Калі пранясецца віхор, дык і ня будзе больш бязбожніка, а праведнік мае вечны падмурак.
PRO.10.26	 Як воцат для зубоў і як дым для вачэй, так гультай для тых, што яго пасылаюць.
PRO.10.27	 Страх ГОСПАДАЎ памнажае дні, а гады бязбожнікаў скароцяцца.
PRO.10.28	 Чаканьне праведнікаў — радасьць, а спадзяваньне бязбожнікаў загіне.
PRO.10.29	 Шлях ГОСПАДАЎ — апора для беззаганных і загуба для злачынцаў.
PRO.10.30	 Праведнік не пахісьнецца навекі, а бязбожнікі ня будуць жыць на зямлі.
PRO.10.31	 Вусны праведніка памнажаюць мудрасьць, а язык падступны будзе адсечаны.
PRO.10.32	 Вусны праведніка ведаюць, што даспадобы [Богу], а вусны бязбожнікаў — падступнасьць.
PRO.11.1	 Агіда для ГОСПАДА — шалі падманлівыя, а вагі дакладныя даспадобы Яму.
PRO.11.2	 Прыходзіць пыхлівасьць, прыходзіць і ганьба, а ў пакорлівых — мудрасьць.
PRO.11.3	 Беззаганнасьць правых вядзе іх, а крывадушнасьць здрадлівых загубіць іх.
PRO.11.4	 Не дапаможа багацьце ў дзень гневу, а праведнасьць ратуе ад сьмерці.
PRO.11.5	 Праведнасьць беззаганнага раўняе шлях ягоны, а бязбожнік падае праз бязбожнасьць сваю.
PRO.11.6	 Праведнасьць правых ратуе іх, а ліхадзеі будуць злоўленыя злачынствам сваім.
PRO.11.7	 Калі памірае чалавек бязбожны, гіне надзея [яго], і спадзяваньне злачынцаў прападае.
PRO.11.8	 Праведнік ратуецца ад бяды, а бязбожнік прыходзіць на месца яго.
PRO.11.9	 Крывадушнік вуснамі забівае бліжняга свайго, а праведнік ратуецца праз веданьне.
PRO.11.10	 Калі добра ідзе праведным, радуецца горад, і калі гінуць бязбожнікі, сьвяткуе.
PRO.11.11	 Дабраславенствам правых узвышаецца горад, а вуснамі бязбожнікаў руйнуецца.
PRO.11.12	 Той, хто пазбаўлены розуму, пагарджае бліжнім сваім, а чалавек разумны захоўвае мір.
PRO.11.13	 Хто ходзіць з абмовамі, адкрывае таямніцу, а той, хто верны духам, захоўвае слова.
PRO.11.14	 Дзе няма добрай рады, народ прападае, а пры мностве дарадцаў — выратаваньне.
PRO.11.15	 Шкодзіць сабе той, хто паручаецца за чужога, а хто ненавідзіць даваць руку, той бясьпечны.
PRO.11.16	 Пачцівая жанчына здабывае славу, і моцныя здабываюць багацьце.
PRO.11.17	 Чалавек міласэрны робіць дабро душы сваёй, а бязьлітасны нішчыць цела сваё.
PRO.11.18	 Падманлівы набытак здабудзе бязбожнік, а таму, хто сее праведнасьць, будзе пэўная нагарода.
PRO.11.19	 Праведнасьць [вядзе] да жыцьця, а хто імкнецца да зла, [імкнецца] да сьмерці.
PRO.11.20	 Агіда для ГОСПАДА крывадушныя сэрцам, але тыя, хто ходзяць беззаганна, даспадобы Яму.
PRO.11.21	 Можна паручы?цца, зло не пазьбегне пакараньня, а насеньне праведных будзе збаўленае.
PRO.11.22	 Як залатое колца ў лычы сьвіньні, так прыгожая жанчына, але бяз розуму.
PRO.11.23	 Прагненьне праведнікаў — толькі дабро, а чаканьне бязбожнікаў — гнеў.
PRO.11.24	 Адзін сыпе [шчодра], і дадаецца яму, а другі лішне ашчадны, і бяднее.
PRO.11.25	 Дабрадзейная душа будзе насычана, і хто поіць [другіх], сам напоены будзе.
PRO.11.26	 Хто затрымлівае збожжа, таго праклінае народ, але дабраславенства на галаве таго, хто продае.
PRO.11.27	 Хто імкнецца да дабра, той шукае зычлівасьці, а хто шукае зла, да таго яно прыйдзе.
PRO.11.28	 Хто спадзяецца на багацьце сваё, упадзе, а праведнікі, як лісьце, зелянеюць.
PRO.11.29	 Хто руйнуе дом свой, атрымае ў спадчыну вецер, і неразумны будзе слугою мудрага сэрцам.
