GEN.1.1	In the beginning God created the heavens and the earth. 
GEN.13.7	Moreover, quarreling arose between Avram’s and Lot’s herdsmen. The Kena‘ani and the P’rizi were then living in the land. 
GEN.13.8	Avram said to Lot, “Please, let’s not have quarreling between me and you, or between my herdsmen and yours, since we’re kinsmen. 
GEN.13.9	Isn’t the whole land there in front of you? Please separate yourself from me — if you go to the left, I will go to the right; if you go to the right, I will go to the left.” 
GEN.13.10	Lot looked up and saw that the whole plain of the Yarden was well watered everywhere, before 
GEN.13.11	So Lot chose all the plain of the Yarden for himself, and Lot traveled eastward; thus they separated themselves from each other. 
GEN.13.12	Avram lived in the land of Kena‘an; and Lot lived in the cities of the plain, setting up his tent near S’dom. 
GEN.13.13	Now the men of S’dom were evil, committing great sins against 
GEN.13.14	 said to Avram, after Lot had moved away from him, “Look all around you from where you are, to the north, the south, the east and the west. 
GEN.13.15	All the land you see I will give to you and your descendants forever, 
GEN.13.16	and I will make your descendants as numerous as the specks of dust on the earth — so that if a person can count the specks of dust on the earth, then your descendants can be counted. 
GEN.13.17	Get up and walk through the length and breadth of the land, because I will give it to you.” 
GEN.13.18	Avram moved his tent and came to live by the oaks of Mamre, which are in Hevron. There he built an altar to 
GEN.14.1	 When Amrafel was king of Shin‘ar, Aryokh king of Elasar, K’dorla‘omer king of ‘Elam and Tid‘al king of Goyim; 
GEN.14.2	they made war together against Bera king of S’dom and against Birsha king of ‘Amora, Shin’av king of Admah, Shem’ever king of Tzvoyim, and the king of Bela (which is the same as Tzo‘ar). 
GEN.14.3	All the latter kings joined forces in the Siddim Valley, where the Dead Sea is. 
GEN.14.4	They had served K’dorla‘omer twelve years, but in the thirteenth year they rebelled.
GEN.14.5	In the fourteenth year K’dorla‘omer and the kings with him came and defeated the Refa’im in ‘Asht’rot-Karnayim, the Zuzim in Ham, the Eimim in Shaveh-Kiryatayim 
GEN.14.6	and the Hori at Se‘ir, their mountain, all the way to Eil-Pa’ran by the desert. 
GEN.14.7	Next they turned back, came to ‘Ein-Mishpat (which is the same as Kadesh), and defeated all the country of the ‘Amaleki, and also the Emori, who lived in Hatzatzon-Tamar. 
GEN.14.8	Then the kings of S’dom, ‘Amora, Admah, Tzvoyim and Bela (that is, Tzo‘ar) came out and arrayed themselves for battle in the Siddim Valley 
GEN.14.9	against K’dorla‘omer king of ‘Elam, Tid‘al king of Goyim, Amrafel king of Admah and Aryokh king of Elasar, four kings against the five.
GEN.14.10	Now the Siddim Valley was full of clay pits; and when the kings of S’dom and ‘Amora fled, some fell into them; while the rest fled to the hills. 
GEN.14.11	The victors took all the possessions of S’dom and ‘Amora and all their food supply; then they left. 
GEN.14.12	But as they left, they took Lot, Avram’s brother’s son, and his possessions; since he was living in S’dom. 
GEN.14.13	Someone who had escaped came and told Avram the Hebrew, who was living by the oaks of Mamre the Emori, brother of Eshkol and brother of ‘Aner; all of them allies of Avram. 
GEN.14.14	When Avram heard that his nephew had been taken captive, he led out his trained men, who had been born in his house, 318 of them, and went in pursuit as far as Dan. 
GEN.14.15	During the night he and his servants divided his forces against them, then attacked and pursued them all the way to Hovah, north of Dammesek. 
GEN.14.16	He recovered all the goods and brought back his nephew Lot with his goods, together with the women and the other people. 
GEN.14.17	After his return from slaughtering K’dorla‘omer and the kings with him, the king of S’dom went out to meet him in the Shaveh Valley, also known as the King’s Valley.
GEN.14.18	Malki-Tzedek king of Shalem brought out bread and wine. He was 
GEN.14.19	so he blessed him with these words:
GEN.14.19	“Blessed be Avram by 
GEN.14.19	maker of heaven of earth.
GEN.14.20	and blessed be 
GEN.14.20	who handed your enemies over to you.”
GEN.14.20	Avram gave him a tenth of everything.
GEN.14.21	The king of S’dom said to Avram, “Give me the people, and keep the goods for yourself.” 
GEN.14.22	But Avram answered the king of S’dom, “I have raised my hand in an oath to 
GEN.14.23	that I will not take so much as a thread or a sandal thong of anything that is yours; so that you won’t be able to say, ‘I made Avram rich.’ 
GEN.14.24	I will take only what my troops have eaten and the share of the spoil belonging to the men who came with me — ‘Aner, Eshkol and Mamre; let them have their share.”
GEN.15.1	Some time later the word of 
GEN.15.2	Avram replied, “
GEN.15.3	You haven’t given me a child,” Avram continued, “so someone born in my house will be my heir.” 
GEN.15.4	But the word of 
GEN.15.5	Then he brought him outside and said, “Look up at the sky, and count the stars — if you can count them! Your descendants will be that many!” 
GEN.15.6	He believed in 
GEN.15.7	Then he said to him, “I am 
GEN.15.8	He replied, “
GEN.15.9	He answered him, “Bring me a three-year-old cow, a three-year-old female goat, a three-year-old ram, a dove and a young pigeon.” 
GEN.15.10	He brought him all these, cut the animals in two and placed the pieces opposite each other; but he didn’t cut the birds in half. 
GEN.15.11	Birds of prey swooped down on the carcasses, but Avram drove them away.
GEN.15.12	As the sun was about to set, a deep sleep fell on Avram; horror and great darkness came over him. 
GEN.15.13	 said to Avram, “Know this for certain: your descendants will be foreigners in a land that is not theirs. They will be slaves and held in oppression there four hundred years. 
GEN.15.14	But I will also judge that nation, the one that makes them slaves. Afterwards, they will leave with many possessions. 
GEN.15.15	As for you, you will join your ancestors in peace and be buried at a good old age. 
GEN.15.16	Only in the fourth generation will your descendants come back here, because only then will the Emori be ripe for punishment.”
GEN.15.17	After the sun had set and there was thick darkness, a smoking fire pot and a flaming torch appeared, which passed between these animal parts. 
GEN.15.18	That day 
GEN.15.19	the territory of the Keni, the K’nizi, the Kadmoni, 
GEN.15.20	the Hitti, the P’rizi, the Refa’im, 
GEN.15.21	the Emori, the Kena‘ani, the Girgashi and the Y’vusi.”
GEN.16.1	Now Sarai Avram’s wife had not borne him a child. But she had an Egyptian slave-girl named Hagar; 
GEN.16.2	so Sarai said to Avram, “Here now, 
GEN.16.3	It was after Avram had lived ten years in the land of Kena‘an that Sarai Avram’s wife took Hagar the Egyptian, her slave-girl, and gave her to Avram her husband to be his wife. 
GEN.16.4	Avram had sexual relations with Hagar, and she conceived. But when she became aware that she was pregnant, she looked on her mistress with contempt. 
GEN.16.5	Sarai said to Avram, “This outrage being done to me is your fault! True, I gave my slave-girl to you to sleep with; but when she saw that she was pregnant, she began holding me in contempt. May 
GEN.16.6	However, Avram answered Sarai, “Look, she’s your slave-girl. Deal with her as you think fit.” Then Sarai treated her so harshly that she ran away from her.
GEN.16.7	The angel of 
GEN.16.8	and said, “Hagar! Sarai’s slave-girl! Where have you come from, and where are you going?” She answered, “I’m running away from my mistress Sarai.” 
GEN.16.9	The angel of 
GEN.16.10	The angel of 
GEN.16.11	The angel of 
GEN.16.12	He will be a wild donkey of a man, with his hand against everyone and everyone’s hand against him, living his life at odds with all his kinsmen.”
GEN.16.13	So she named 
GEN.16.14	This is why the well has been called Be’er-Lachai-Ro’i [well of the one who lives and sees]; it lies between Kadesh and Bered.
GEN.16.15	Hagar bore Avram a son, and Avram called the son whom Hagar had borne Yishma‘el. 
GEN.16.16	Avram was 86 years old when Hagar bore Yishma‘el to Avram.
GEN.17.1	When Avram was 99 years old 
GEN.17.2	I will make my covenant between me and you, and I will increase your numbers greatly.” 
GEN.17.3	Avram fell on his face, and God continued speaking with him: 
GEN.17.4	“As for me, this is my covenant with you: you will be the father of many nations. 
GEN.17.5	Your name will no longer be Avram [exalted father], but your name will be Avraham [father of many], because I have made you the father of many nations. 
GEN.17.6	I will cause you to be very fruitful. I will make nations of you, kings will descend from you.
GEN.17.7	“I am establishing my covenant between me and you, along with your descendants after you, generation after generation, as an everlasting covenant, to be God for you and for your descendants after you. 
GEN.17.8	I will give you and your descendants after you the land in which you are now foreigners, all the land of Kena‘an, as a permanent possession; and I will be their God.”
